Packet_Size,Transmission_Rate,Latency,Protocol_Type,Active_Connections,CPU_Usage,Memory_Usage,Bandwidth_Utilization,Request_Response_Time,Auth_Failures,Access_Violations,Firewall_Blocks,IDS_Alerts,Anomalous_Load,DWT_Feature_1
1075,120.1580924,88.66934165,1,231,30.83044328,10697.29818,26.10786544,1.852523105,9,0,0,2,0,-4.355883888
1385,140.8845223,42.31637011,1,395,32.51655963,6221.371969,11.51896518,0.93607373,1,4,9,11,1,-3.078631091
1479,114.2527701,14.09378873,0,456,89.12389376,12860.42189,24.38187434,1.691093457,6,0,13,10,0,-3.237171929
783,54.06599785,86.10636701,0,357,16.38383692,11842.51962,43.92898269,1.04210307,1,1,16,14,1,-3.096738486
620,167.5252254,92.01108793,1,200,69.64538898,11785.14663,19.59564224,0.302942187,3,0,15,5,0,-2.960537072
606,51.57698368,83.85646541,0,332,84.54408447,15764.51607,27.79111758,0.38092436,3,2,14,13,1,-3.276885682
1432,164.2834842,21.51549468,1,271,48.50257451,4794.15664,78.81636499,0.18868393,9,0,10,13,1,-3.594004535
1186,183.9956741,99.8123621,0,339,5.214349745,10351.13682,79.28952472,0.471098007,6,4,11,1,0,-4.224748645
1496,114.9259882,33.27257994,1,304,36.88001025,13702.10561,83.57394045,1.79786679,5,1,0,8,0,-2.03796835
703,130.331371,75.17844215,0,383,14.48336435,9314.438499,85.70397129,1.335376287,9,0,2,5,0,-1.139578591
664,121.5475089,91.72313887,1,46,40.37595118,12653.0846,47.83923052,1.503828176,6,3,10,4,0,1.833991979
804,108.3812928,31.21184029,1,28,72.15227474,6689.789755,88.07946946,1.281156771,5,1,10,8,0,-2.30427626
996,183.1136803,91.74326992,0,7,42.29048166,9488.812396,57.33431875,0.834424655,0,1,4,0,0,-1.229974689
1131,184.0900266,37.85334213,1,232,41.71363531,985.0956456,52.35374052,0.512036152,3,4,14,2,0,-2.520059896
1055,100.3724547,97.87719001,0,199,52.32710554,15773.70493,74.66826961,1.85866771,2,3,19,14,1,-1.828530488
1323,142.2604631,35.31340183,0,94,54.4436997,12820.29386,29.24365702,1.078176585,6,2,15,12,1,-2.929458527
655,189.0361343,95.80922423,0,82,77.78518625,13914.06424,81.05476391,1.014089774,6,0,2,1,0,-3.23593943
866,194.3087748,14.81901858,0,88,31.21021233,11139.27902,48.65192439,1.992597768,3,2,7,8,0,-3.163234112
1218,126.3438561,73.83448105,1,390,74.84205747,3058.195522,21.45658726,0.829466978,6,3,15,10,0,-0.145989587
1401,117.9237208,57.89000205,0,186,53.10436864,593.3522344,20.73807222,1.722838098,3,1,15,5,0,-0.307035939
1119,91.80414739,53.00893694,0,243,30.54501173,13848.04006,24.84160695,1.738453715,8,4,3,10,0,-4.013024276
750,193.830781,30.11448828,0,68,30.08571374,6401.657394,90.15154608,0.5420734,2,4,14,5,0,-2.121218185
1456,71.42214567,73.50362108,1,311,35.69668895,4295.451529,99.184404,0.280195415,9,1,18,14,1,-3.198928843
1415,136.9744364,27.17285423,0,451,57.92892562,9030.600046,42.12764193,1.95367822,1,4,14,4,0,-0.292441616
1381,92.38254013,59.75576164,1,433,24.61899717,6792.286507,36.2929467,0.909204042,4,2,12,3,0,-4.50685948
833,91.85124355,32.79208267,1,374,83.22835274,10461.48933,29.68938753,0.104218612,8,1,9,3,0,-1.218545903
1141,110.7452881,96.00592418,0,435,53.86756966,7792.312406,84.14348295,1.048133884,2,0,1,14,1,-2.686306663
1468,199.8189404,12.57680745,1,187,83.20134104,11186.00693,28.82867342,1.276670691,0,0,5,1,0,-5.451390231
1010,58.24494603,27.97554521,0,239,8.944370479,13669.42999,93.16811169,1.57456767,8,3,16,6,0,-0.109703496
792,136.7812727,31.80795457,1,390,34.12196649,3209.356474,70.06153411,1.891590025,4,1,7,5,0,-5.27506022
519,62.38582371,47.26610432,1,218,6.938651158,5337.982801,90.74150125,1.838824195,1,2,15,2,0,-4.269459276
781,73.1781245,30.94572177,0,108,28.14140428,7045.367826,59.8608869,1.886258058,5,1,12,11,1,-4.58452557
1296,115.9344413,54.22141812,1,307,78.27055014,15396.72932,72.1611876,0.161037782,2,1,11,6,0,-0.985095981
500,126.5690197,88.52189709,0,38,8.111825847,5908.804455,65.75122906,1.452370854,8,2,15,8,0,-3.687576274
618,88.81886125,74.08570793,1,395,42.07250349,6159.487609,84.80759107,0.529130129,2,4,6,9,0,-4.469417984
534,97.46856963,62.19657825,0,436,14.99320099,10490.21312,85.22747301,0.456350106,1,2,9,13,1,-1.957272074
697,63.04505304,18.01028602,0,349,40.43145604,6765.275387,63.08136999,1.62060528,2,1,5,0,0,-4.391376248
984,95.48296758,72.45928976,0,276,76.30238466,15224.45756,66.92568844,0.892546409,5,1,4,11,1,-2.164367608
1256,194.9837659,24.97728559,0,10,57.96103784,14322.05329,92.96883284,1.841540144,2,1,17,10,0,-2.306288281
558,191.7061073,80.77306474,1,26,67.62428935,8263.199567,93.68798356,0.180626673,8,1,15,11,1,-2.463521006
1336,100.2317435,32.50510827,0,48,34.67384981,10351.92622,69.78248055,1.624143576,8,3,2,9,0,-5.575150206
660,135.6280904,47.53438555,0,347,85.27380408,1022.685934,10.69788504,0.359985381,8,4,2,7,0,-1.175152365
1190,186.4393087,41.54231821,0,370,65.28727797,11162.1154,19.39700933,0.435496683,1,1,4,13,1,-0.745885157
705,50.9275734,87.29325232,0,14,40.85289964,11344.49388,87.21482786,1.006968259,6,3,1,1,0,-1.476036658
511,171.6025356,21.38900128,1,100,41.24950802,5811.268801,17.62427047,0.851620888,1,1,0,0,0,-1.742170537
989,192.2554329,60.90803941,0,187,83.08815513,3592.95785,29.21672628,1.023727382,0,4,3,8,0,-3.058876094
775,63.69886015,22.78554485,1,12,53.99439894,14649.74659,30.74920122,1.886050392,4,4,9,1,0,-0.372385395
1192,74.2171529,73.43162525,0,372,65.04223284,6884.607923,64.02112928,1.349038978,7,2,12,6,0,-4.772620691
741,194.1119454,91.4570315,0,379,40.44799408,10493.92707,61.89695181,0.651587825,2,3,2,6,0,-6.02032688
715,130.6310215,49.11468885,0,279,24.01388501,629.9278401,36.04757711,0.428526553,6,4,10,0,0,-1.046482119
750,52.12949517,53.92830342,0,341,66.50253982,6683.667949,28.6850229,0.898087923,5,0,2,14,1,-5.289658068
1310,88.64479981,93.46805528,0,328,56.66502063,13094.4151,78.80788269,0.958117952,0,1,9,12,1,-1.254388389
625,117.4915511,56.88922498,0,167,47.61414484,6262.458406,94.191054,1.242459379,6,4,8,13,1,-4.814112129
1493,153.9363367,53.88385942,1,122,58.0417799,9690.262446,14.75251119,0.605405137,2,3,9,9,0,-1.899135271
716,159.9740567,62.04961924,1,393,22.70427482,3436.707228,21.98624164,1.558267569,3,3,12,13,1,-3.850545694
805,199.3132269,72.03067627,0,472,72.48479006,6722.757817,67.79475898,0.287074466,9,3,17,0,0,-2.246284156
1296,93.12667991,19.61950376,0,95,85.59383843,14849.43972,82.39973065,1.164861391,1,2,17,6,1,-0.805356593
684,130.7330153,83.8999475,0,25,80.74376725,9106.58282,81.20698019,1.284710141,0,1,16,5,0,-3.984212169
538,129.9985322,49.19545247,1,17,32.32203835,14440.7102,74.77148378,0.492980004,4,0,16,3,0,-0.454852516
722,110.8467889,16.51136589,0,426,39.51049073,14442.10686,89.8685159,1.669421566,5,3,4,2,0,-2.771753678
683,75.37428408,80.75644023,1,29,73.71419548,15111.95003,29.56139916,1.269321038,1,1,8,14,1,-2.629764833
994,196.6184845,43.92549745,1,444,55.58495612,14336.7274,19.65618518,1.326872208,9,3,11,4,0,-1.115443712
926,177.997578,19.03307456,1,323,51.57272771,152.1699513,65.38266731,1.045712661,5,3,11,4,0,-0.933786438
677,124.7499542,67.04011356,1,341,83.76456724,14950.83678,84.00483024,1.828229013,5,0,18,10,1,-2.882084495
1418,140.4868134,89.21182181,1,313,50.56212168,2285.605081,62.38392206,1.418462405,7,1,6,2,0,-4.955324508
927,84.08915803,89.89781585,0,72,48.76978776,734.8273927,96.66977387,0.825487573,7,3,19,13,1,-2.714383987
793,131.5680606,96.18971273,1,270,8.571580258,980.6776998,81.60080153,0.553351187,5,2,11,5,0,-4.911120632
1351,154.24552,88.09349138,1,250,10.90044148,5647.767503,73.07126208,0.235017182,6,3,8,11,1,-2.906452488
650,127.2750543,10.19268274,0,295,5.63072617,9970.784956,15.42315618,0.414185591,3,1,7,13,1,-3.276493999
883,198.5427756,44.22170498,0,144,82.62575919,6496.748025,19.69680149,1.986097609,4,4,18,2,0,-4.816894639
1137,141.7012484,83.66883219,1,274,39.7128661,506.3131259,80.63538693,0.872857102,5,3,2,12,1,-4.025937955
1312,105.6460569,42.96277054,0,223,44.82771697,7676.073883,27.8414133,1.807505732,5,2,10,3,0,-0.966125252
807,165.8228041,64.13936557,0,75,76.85789055,7129.878802,12.59516585,0.424081778,2,2,11,2,0,-3.22825924
835,75.56937674,64.56852526,0,102,56.78593638,12133.90332,91.96846172,0.908185656,8,3,16,11,1,-3.416987478
1445,107.6773721,42.85227736,1,20,56.80763569,4545.845085,90.17248363,1.924985087,3,1,6,11,1,-2.005419073
1245,102.0438426,91.40265346,1,117,30.2054265,3558.745663,29.66354445,0.273151278,7,3,2,5,0,-0.445311252
1391,114.7710643,55.29055108,0,174,75.88221178,4169.429427,80.21856323,1.228570139,3,2,6,13,1,-3.58638478
874,167.2669739,51.83057853,0,373,19.09554796,4929.46318,14.31816951,1.846426611,5,3,6,8,0,-1.103794785
507,122.6259548,99.77623711,1,173,9.517715335,9626.721487,35.65522034,1.904398409,0,2,13,2,0,-2.758424496
840,169.1021675,54.41503277,1,4,21.28628539,7597.255219,66.13002174,1.707414207,1,4,1,13,1,-0.021957977
628,136.4733355,26.05584267,0,340,27.7576636,5456.623586,78.68610965,1.726275421,5,3,15,0,0,-1.242234797
1275,101.3104152,56.17624806,1,479,28.99643992,6051.595117,10.93592699,1.339147613,2,0,9,13,1,-3.264087721
1168,171.4968116,83.2615062,1,148,61.99365588,5997.686197,39.35877519,0.518803905,6,3,13,12,1,-2.353633651
851,85.74345058,79.91742942,0,395,23.51508992,15561.26645,29.29110041,1.488289235,0,2,6,6,0,-3.875960486
857,83.65744697,80.97235886,0,114,62.51595588,3804.65211,99.89023652,1.958930482,2,1,1,11,1,-2.509748384
1016,125.6754386,73.72214056,1,321,12.74623472,13107.17881,70.38840091,1.099273678,2,2,9,4,0,-3.90763722
994,89.12738689,32.87960462,1,492,17.51220919,11360.55232,46.51043076,0.595324982,0,4,1,3,0,-3.70938679
585,51.36305524,87.58756773,1,402,48.24982312,188.5630891,16.80873418,1.189595029,3,1,12,2,0,-1.075989987
674,147.2446291,90.40991188,0,167,83.36114322,15891.50187,63.88032318,1.412159677,7,0,1,6,0,-2.405567657
1301,126.6640732,27.4737427,0,300,78.06324505,12127.38599,67.75313238,0.495732588,6,0,9,1,0,-2.211820532
692,116.8276722,21.74100729,0,481,87.34404261,10950.94842,83.47653348,1.46645976,6,4,13,10,0,-3.425076548
810,195.0452772,97.80444717,0,118,60.29072055,6544.662852,35.97191676,1.216122432,4,4,16,3,0,-3.156756042
618,135.6798776,88.14915673,1,100,62.44426365,8927.729114,98.32852724,1.263464827,3,4,18,1,0,-3.219318602
717,179.5147367,90.39125325,0,274,58.12695491,4127.007241,49.55191654,0.681377067,9,4,11,9,0,-3.54619502
926,70.91753543,89.77387462,0,175,57.93960844,664.1861418,36.63493792,0.395006939,5,3,16,7,0,-3.596906735
1469,135.3809695,58.75181416,1,159,17.50522933,13392.74437,41.36044006,1.284554801,1,2,5,2,0,-3.929865895
913,180.196944,68.1761563,0,384,51.21781127,14354.10345,56.76274477,1.213842679,0,3,3,4,0,-4.656796007
613,137.4658636,59.08265669,1,227,37.81577434,2683.283122,94.30314081,0.742223157,6,1,1,10,0,-2.806864352
1477,157.7021267,14.60857143,0,423,42.61566334,12614.19192,76.16429181,0.662197968,3,0,14,3,0,-4.042671447
644,105.8065352,77.09527768,1,38,49.50604871,11884.32751,61.93986845,0.759764477,6,0,15,14,1,-0.344680418
1037,63.86742756,55.479883,1,463,15.9136746,2936.162531,24.65293492,1.030778343,5,1,11,4,0,-4.581403791
1147,118.6850443,68.29381673,1,431,35.55645738,6807.077961,23.44179798,1.952157497,8,0,6,3,0,-3.257394733
802,109.1719086,55.23758245,0,198,10.39321267,6821.850941,55.19772224,1.550772782,9,4,12,7,0,-1.644300123
1243,180.0590274,54.26301901,1,136,88.27179109,12183.43171,75.58378341,1.718305504,5,4,0,5,0,-5.707444234
1380,86.59929535,25.46101985,0,104,15.07488245,13418.8084,77.59109555,1.060734181,2,4,18,13,1,-1.580553248
1087,195.0101341,35.08423436,0,470,26.97460278,1606.92443,30.33229455,1.099634862,6,1,12,14,1,-3.837611904
1486,193.720718,24.29674227,0,193,80.75989877,9051.210835,19.00895616,0.488216857,8,2,0,12,1,-4.196620213
1339,87.14474646,27.60996661,0,250,46.03035393,12211.8011,44.60148903,1.469987089,9,1,1,0,0,-1.836706033
844,102.2077933,97.56796424,0,13,16.52916213,12600.43045,92.63552889,0.901009611,5,2,0,4,0,-1.67163305
1313,184.3333611,23.78021012,0,55,37.65959573,2453.097038,59.08305274,1.510649032,6,0,11,0,0,-4.220465891
1463,194.9933331,34.23433819,1,344,14.84877951,8455.531776,38.80897901,0.877205224,7,0,9,11,1,-3.126455088
1300,116.5158654,63.1530692,1,85,22.01835975,13735.18343,39.12739015,0.306182656,3,0,1,2,0,-0.939718669
500,98.14955685,64.91607186,0,109,9.422536991,5164.445368,21.88783407,0.428802007,4,2,0,11,1,-3.27230349
646,128.914102,23.85767168,0,43,42.24933704,6859.358693,52.59013625,1.641983148,3,0,4,10,0,-4.060615188
786,153.165381,81.43456832,0,388,73.56407035,12889.30033,81.22264107,0.59137133,0,1,1,5,0,-2.812326506
1475,91.02117731,80.66825811,0,71,54.80738019,1520.180387,97.17028224,0.602273403,5,2,3,8,0,-2.764351603
1153,160.4709762,31.35859338,0,444,56.53935097,13765.94331,55.14355,1.865799371,6,4,13,2,0,-2.993960235
552,57.74860357,35.97996724,1,268,22.04964256,5047.391796,25.04934243,1.349507683,1,2,8,11,1,-1.989025096
803,57.39417391,94.41890789,1,59,34.23097668,123.0600338,71.46553598,0.317184352,5,1,5,11,1,-3.530503752
568,107.9431558,84.31043014,0,461,76.84557883,3823.130406,78.11122085,0.372812013,1,1,11,11,1,-1.72372024
860,103.0209788,72.80173298,0,438,12.46777567,1523.06019,16.45297745,0.617498122,9,1,11,14,1,-3.133537194
1101,97.34498231,17.40098994,1,44,77.92410556,1568.920021,86.51252167,1.228591807,4,0,8,12,1,-4.643037172
1457,123.6529644,47.64376728,0,272,46.11365223,11116.08817,84.6390151,1.530368393,0,4,14,3,0,-0.354793666
719,98.11003735,60.33716849,0,390,76.15753166,3502.223737,52.52869486,0.621543243,2,4,9,12,1,-4.777798802
1461,78.83868777,26.86701592,0,14,32.03054565,14962.40357,60.43802668,1.754219871,3,3,1,9,0,-1.421801193
1203,96.42043236,50.34039239,1,371,33.80165088,8311.468291,74.20672573,0.30744234,3,1,17,0,0,-2.816825712
1465,196.2356409,64.09232897,1,112,68.88641381,7415.562301,70.90733126,0.494438419,1,0,6,9,0,-2.554843203
1074,111.6670125,39.46390121,0,379,71.72467474,7005.10794,11.48823804,1.94388335,7,2,8,1,0,-3.812728839
1084,116.7069165,80.28503371,1,314,24.51979763,11112.14347,21.01917735,0.356015241,5,0,19,12,1,-3.261901386
660,136.4817485,85.64046235,1,415,87.69406261,7290.977924,24.63315002,1.787411485,8,1,17,12,1,-1.444258454
1180,197.5011153,39.12485225,0,228,12.18165886,2144.745664,78.01083002,1.437476643,5,0,2,6,0,-4.133496284
588,86.24019147,85.4791439,1,485,10.82275186,14094.73767,49.60752066,0.238865472,2,1,12,7,0,-3.271764098
1187,152.1923166,19.32189095,1,169,55.6178583,6911.486048,59.09523637,1.019042975,1,2,9,0,0,-1.061625799
1280,157.397704,85.39561888,1,376,66.43296526,1276.672754,79.54186932,1.086060771,8,2,16,8,0,-3.379731724
1084,141.0986625,23.74753885,1,291,86.67532098,8516.919201,40.68840422,1.8710653,2,4,2,5,0,-2.505330508
1256,63.28675095,17.46344373,1,246,39.42039137,10392.81505,77.40012046,0.900098727,5,3,8,0,0,-2.384835478
1088,151.5308414,67.7597864,1,266,7.149769764,4481.76118,49.80693472,0.948850869,9,0,16,14,1,-3.766866382
658,59.61420666,52.47436292,0,337,56.24618885,12825.41248,43.9462169,0.313719134,1,3,15,3,0,-1.931948281
988,139.4213974,91.71015404,0,243,29.62416175,10749.43595,39.97335376,1.314427871,6,0,5,3,0,-2.629650737
1470,160.9371766,42.68702765,0,490,41.8005053,10440.42459,96.84503339,0.500704254,0,4,17,6,0,-3.653886456
823,81.64548359,35.84370371,1,158,46.51990599,6791.116751,79.47760696,0.247313191,8,4,5,0,0,-1.620913159
1109,176.2433011,55.06614155,0,300,10.48357191,15394.45329,11.81763467,1.9941461,0,2,5,12,1,-2.305116415
880,54.55307083,51.03515672,1,439,46.30845169,4459.60777,96.16739379,0.612296293,8,2,16,9,0,-2.603726496
601,176.5719295,40.99852416,1,327,41.23717168,9285.517466,79.78956668,0.368001014,0,2,9,8,0,-2.939068387
993,119.0493576,72.43671688,0,18,65.56626255,5013.977004,23.4257243,1.429031712,0,0,1,13,1,-4.567930936
1143,82.63819099,78.36056505,1,83,59.88160245,11942.39557,16.87043129,1.661196096,7,3,0,0,0,-2.7060431
1113,70.06672175,86.76855721,0,335,20.74333604,859.8845935,37.73746843,0.221747237,0,3,10,9,0,-5.625681346
518,192.9960751,97.55709442,1,231,22.52180805,829.7124992,66.17633764,0.300247284,7,2,5,2,0,-1.434684094
953,60.89983814,33.99905729,0,492,26.3355252,12992.68942,65.48920202,0.271330265,2,4,0,0,0,-4.106230371
981,79.86401299,74.44841342,0,342,20.21078743,7004.863761,34.82651126,0.189222676,3,3,15,0,0,-1.704606125
1093,102.1733521,45.48324119,0,253,60.86312197,5524.762868,50.11074808,1.352967309,1,4,8,3,0,-4.445028979
896,143.0352273,70.93737748,0,167,89.52656523,9759.677109,29.07011401,1.217795061,5,2,11,1,0,-4.289126892
778,131.7201628,52.83835213,1,42,60.42920894,11260.19957,14.55208167,1.359332647,6,0,8,13,1,-3.49962113
1350,68.84652386,99.43957925,0,249,56.56793143,3299.101415,56.52734207,1.06076761,9,1,12,8,0,0.19086022
864,93.45919756,75.60119222,1,248,39.84387433,3048.356738,41.22920208,1.653264602,2,3,6,13,1,-3.056248161
830,85.81276566,95.72421704,0,438,31.569322,15334.59689,58.85941891,1.138669775,8,2,0,0,0,-0.063924359
1140,82.03142817,85.14725945,0,380,82.44126934,9475.662472,95.18565902,1.845619176,2,2,2,2,0,-1.772299049
843,111.6716505,91.261091,0,286,87.3651593,6302.851989,22.90332805,1.022732212,6,3,2,1,0,-2.78857837
1321,155.6047179,83.29772775,1,20,47.22597492,12842.92295,10.17658165,1.602251456,3,1,18,0,0,-2.17149214
954,82.61793983,51.32432173,0,382,29.66704212,8450.027445,16.9190392,0.873984672,4,0,3,10,0,-1.937516457
1100,105.001832,32.6609608,0,352,70.46038765,3942.438685,51.64374665,0.9269254,8,3,11,8,0,-1.776546458
1224,108.637614,43.32881579,1,381,16.25882722,3387.09136,73.62388268,1.713084886,2,0,3,4,0,-0.5241313
1154,196.4684794,11.82126094,0,42,70.0750002,6410.062332,62.2687243,0.304553687,2,2,9,10,0,-2.269871547
564,193.1999535,57.15938507,1,345,74.61061182,13772.34418,54.54051466,1.173343734,8,3,3,5,0,-1.518542078
575,170.0206374,55.45520202,0,87,15.61683529,1077.021865,41.8566818,1.480039289,8,0,10,7,0,0.388131711
1210,86.24883812,57.27254183,0,261,88.03322485,3574.563412,37.89767544,1.525799169,3,4,3,6,0,-4.592745636
642,60.20559711,97.66281025,0,306,88.76854468,14301.11392,43.86575576,1.223837702,0,4,10,12,1,-2.531585695
1416,97.53562066,92.03086031,1,297,84.62115574,2035.579647,65.04714586,0.95132252,0,4,16,6,0,-1.228626075
1414,90.01918242,24.55415005,0,350,47.1629588,10111.04892,25.09785603,0.595486643,8,0,19,8,0,-4.315587439
1327,125.88887,43.19942694,0,240,25.91630209,3494.830753,79.42258747,1.827909847,5,4,19,2,0,-3.721763693
1104,166.6591865,48.15605615,0,167,54.47078887,9733.282875,61.77279161,0.8025971,4,2,12,9,0,-3.672659404
972,178.7484408,42.44796261,1,313,40.69437627,6191.356253,34.22407399,1.618084968,9,0,16,14,1,-1.794683306
916,176.7296128,81.86463672,1,219,22.5056348,1716.662653,55.10376665,0.160164665,2,2,12,14,1,-1.58634004
804,103.9513342,57.16339029,1,441,41.01249482,9361.353574,96.65008189,0.541121508,2,1,16,7,0,-3.571252207
1235,153.0851515,61.48898353,1,490,61.43063603,10960.37968,11.84423762,0.756611106,1,0,18,5,0,-1.711254066
996,96.92512963,86.77122031,1,421,11.02763142,10916.33464,27.95703768,1.37599072,6,4,19,7,0,-3.227735318
790,59.13583149,82.53353381,1,391,33.34053012,10228.8471,50.35422159,0.706728534,8,4,14,3,0,-0.528071472
1439,155.2347898,21.89903705,0,133,6.512565651,8053.574017,67.45957496,0.178591222,5,1,3,0,0,-1.574331467
601,51.47413289,74.25231257,0,207,68.70711796,8359.614608,29.10054397,0.430348281,9,3,17,10,0,-1.251876215
1485,111.3773881,49.1892516,0,51,59.45875775,10206.67775,93.82635535,0.59241417,0,1,10,12,1,-0.037103311
766,99.4068904,36.51840128,0,106,10.32713145,11075.12385,67.83148112,0.434490212,5,4,8,2,0,-1.298568507
1366,154.0066308,14.50169388,0,392,87.00269257,10512.54015,88.96887541,0.487076664,7,4,15,9,0,-3.076497536
1467,164.9368209,53.85246043,1,184,6.922832356,9432.434482,39.63861372,1.561018187,7,3,2,2,0,-2.088999531
1121,95.6141954,41.98930127,1,201,55.14665495,2577.839858,84.60585409,0.882863924,9,1,17,12,1,-4.111687587
1473,171.7440522,32.63617357,1,11,70.99123425,3448.802962,44.03972952,0.869840565,2,2,16,0,0,-3.810836924
1341,94.08751408,72.52045566,0,254,71.97118661,4237.561934,32.74765952,1.93655204,0,1,9,13,1,-1.400857905
1461,116.948954,79.25368486,1,150,7.914236525,14722.62035,92.04898052,0.948733492,4,2,4,12,1,0.130418513
1441,159.0527791,32.03105671,0,354,82.04528627,12174.38196,18.29966281,1.862550452,5,4,14,13,1,-0.712123772
1276,153.9380344,14.4502693,1,355,83.06839211,8890.582431,94.85999165,0.668219887,9,4,19,13,1,-1.73944279
502,198.1052708,86.38774305,0,461,52.71818172,4107.705164,51.26636853,0.861189894,8,1,17,4,0,-4.341877136
584,83.77415363,10.89637671,1,395,45.97707191,1863.17522,99.33629261,0.852938377,1,4,4,12,1,-2.017598294
1293,149.347687,94.34012445,0,444,8.81373436,14390.27169,58.56351884,1.137549781,0,3,14,11,1,-3.623983647
827,141.4522862,66.48578866,1,96,52.76610211,14293.38965,78.17393549,1.210069853,6,0,5,5,0,-1.643498049
1315,187.2647682,38.96619717,0,106,39.79722195,1860.059972,10.63639147,0.571437555,1,2,7,8,0,-4.060339332
949,73.45432125,32.18301186,1,143,70.68854463,12775.74499,54.7000138,1.607810076,1,4,2,7,0,-1.949005836
953,162.7697245,10.81050978,0,166,39.33010319,7201.656602,76.37081245,1.043399314,2,2,4,3,0,-2.904439016
1423,135.2402924,31.19242753,0,1,63.10437083,5251.074232,80.4544318,0.113382752,3,1,17,5,0,-2.045323322
1128,91.19988047,22.39554714,0,46,13.61969243,11851.76213,24.22437243,1.223547203,6,3,14,2,0,-2.908558932
720,121.1652371,65.09495987,0,242,16.30094302,9867.839703,47.70738553,1.616312939,0,2,11,0,0,-4.36444569
653,100.0664896,24.98910297,1,344,16.87536621,12502.47871,47.71647623,0.575886802,5,4,18,8,0,-0.695574235
1164,136.8970104,57.57668538,1,427,8.869667483,1281.828884,19.32767276,0.171954918,6,0,6,7,0,-2.555603447
511,183.3500916,63.11047801,1,488,51.01295304,5165.533617,49.87409569,1.633639446,2,3,0,5,0,-2.740808161
632,135.3957477,36.82375285,0,278,72.48725671,5177.137922,82.63836628,1.95492576,2,1,1,2,0,-2.31809595
1493,144.7583627,13.15584541,1,3,56.88495231,5343.074167,37.01626639,0.245470868,1,4,18,10,0,-3.041825612
803,127.8121771,13.35284926,0,142,53.87116527,8089.429975,48.93170697,1.882269934,4,3,12,4,0,-3.037163715
792,57.67482597,12.3712599,1,386,62.85303391,4599.919469,96.48628166,0.782621383,6,4,19,13,1,-0.065430346
1474,84.92878353,76.52122004,0,61,33.86985246,7165.6994,12.85372683,1.888735256,2,1,17,13,1,-1.974774565
799,123.8002594,38.62087343,1,416,35.76609609,5947.663731,63.23695911,1.332794716,6,1,9,8,0,-2.701926177
1239,96.53529256,81.66701674,0,496,31.71295835,11791.20716,76.90924826,1.791464194,7,0,12,6,0,-4.423697656
1282,77.26453966,48.85595415,0,294,65.52925929,9695.662651,78.47941906,1.593082748,2,3,4,1,0,-2.792347719
542,125.6199263,50.76982907,1,225,18.73942853,10492.70797,74.43442224,0.153195711,0,0,12,5,0,-3.43339609
1443,98.42146902,56.15943423,1,302,6.107148827,3448.283916,75.38062991,0.224340754,2,0,8,12,1,-2.647831555
842,88.71614648,74.17283107,1,170,55.67669797,5275.484429,15.31113991,1.09891475,5,0,0,8,0,0.103890795
825,119.5978126,34.61525792,0,134,85.102416,436.530617,58.07229572,0.346276138,0,2,5,10,0,-0.011154206
1313,69.99263871,20.94286146,0,41,56.79967294,1823.157846,80.46721645,0.975965054,8,1,0,10,0,-2.397922897
997,189.16186,60.04516017,0,231,71.5483405,4314.362289,18.46585441,1.913797567,2,0,17,9,0,-2.993381074
863,180.1553147,39.42798609,1,409,62.1872103,1140.873169,11.08449301,0.660038846,2,2,15,0,0,-1.195932218
1390,156.1430879,49.82421823,0,226,47.28211555,9681.855166,83.31056484,1.028934156,6,2,7,11,1,-0.423242666
926,65.93207414,68.22520375,1,139,66.06335415,15970.26884,74.10649488,0.830093297,6,2,5,4,0,-2.381449764
520,166.3815882,54.4713167,0,110,75.04885053,1702.961904,47.09857752,1.296671232,5,0,12,8,0,0.86864473
906,171.1935992,65.82509354,1,485,24.10218975,13157.56038,94.63567893,0.468305368,6,2,16,11,1,-2.745448471
1118,165.1646927,58.97800019,0,297,33.57109084,1989.178332,78.99382852,0.593884651,4,0,12,2,0,-2.478541967
835,67.09488307,76.58167347,0,455,24.01668726,10751.6329,97.10748474,1.731658918,7,3,9,2,0,-2.187621611
1314,146.5861936,73.53429559,1,57,43.43470123,10326.20589,93.63837336,1.641538825,9,1,5,11,1,-2.433651804
616,175.1487194,58.07709026,0,430,80.23048683,14453.19926,53.31642427,1.599460409,1,4,17,11,1,-3.574601525
623,136.6030102,71.10127188,0,123,34.34260357,1911.735258,77.92380808,1.564747258,4,0,19,9,0,-0.847322207
898,146.9611063,88.6203642,1,240,36.82968558,5115.567011,70.22722499,0.972931238,8,1,12,8,0,-2.336945832
1292,118.7545219,48.9044159,0,86,78.13121495,1543.39819,83.03006891,1.484892468,3,0,14,2,0,1.121679988
1303,129.306098,47.14867655,1,176,48.80681811,6577.39488,80.8919562,0.835689154,7,3,5,12,1,-0.822811459
1214,55.15652875,78.78210588,1,63,50.51316497,14594.33146,23.7908773,0.291348202,2,1,10,10,0,-1.448905523
550,145.8444533,62.42984533,0,39,78.16810228,12526.2181,31.03619786,0.847411819,5,1,7,8,0,0.835318895
1282,62.21708193,16.39061022,0,138,46.69477265,11594.1116,33.91584195,0.401459784,7,2,13,11,1,-0.874626074
823,115.2521892,90.29008141,0,469,62.93239044,8575.137327,83.66487033,0.842618193,8,0,12,9,0,-0.914470607
